graph,algo,seed,s,t,dist,time_dist,search_space
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,950,649,1,2.5033950805664062e-05,15
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,950,649,1,0.00015282630920410156,313
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,950,649,1,2.5272369384765625e-05,15
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,950,649,1,6.175041198730469e-05,13
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,586,76,2,2.8133392333984375e-05,13
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,586,76,2,0.0008230209350585938,1893
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,586,76,2,3.2901763916015625e-05,13
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,586,76,2,9.489059448242188e-05,21
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,94,730,2,3.790855407714844e-05,23
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,94,730,2,0.0007507801055908203,1700
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,94,730,2,4.506111145019531e-05,23
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,94,730,2,7.605552673339844e-05,17
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,151,708,2,4.7206878662109375e-05,19
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,151,708,2,0.0006630420684814453,1437
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,151,708,2,4.100799560546875e-05,19
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,151,708,2,8.273124694824219e-05,18
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,910,635,3,9.083747863769531e-05,71
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,910,635,3,9.703636169433594e-05,78
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,910,635,3,9.393692016601562e-05,74
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,910,635,3,0.0003151893615722656,70
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,120,598,2,5.2928924560546875e-05,37
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,120,598,2,0.00131988525390625,2470
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,120,598,2,7.581710815429688e-05,37
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,120,598,2,0.00015616416931152344,26
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,985,862,3,7.677078247070312e-05,53
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,985,862,3,8.487701416015625e-05,68
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,985,862,3,8.702278137207031e-05,67
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,985,862,3,0.00039696693420410156,92
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,416,194,2,3.910064697265625e-05,16
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,416,194,2,0.0007238388061523438,1639
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,416,194,2,3.886222839355469e-05,16
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,416,194,2,0.0005059242248535156,62
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,382,757,2,3.600120544433594e-05,21
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,382,757,2,0.0010082721710205078,2265
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,382,757,2,4.506111145019531e-05,21
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,382,757,2,7.82012939453125e-05,17
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,174,956,2,3.910064697265625e-05,23
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,174,956,2,0.0006070137023925781,1352
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,174,956,2,4.506111145019531e-05,23
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,174,956,2,9.298324584960938e-05,21
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,145,19,2,3.218650817871094e-05,16
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,145,19,2,0.0006461143493652344,1462
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,145,19,2,3.814697265625e-05,16
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,145,19,2,0.0001628398895263672,30
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,879,742,2,4.100799560546875e-05,26
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,879,742,2,0.0006728172302246094,1505
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,879,742,2,4.673004150390625e-05,26
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,879,742,2,9.107589721679688e-05,20
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,355,471,2,3.123283386230469e-05,17
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,355,471,2,0.0004668235778808594,1032
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,355,471,2,3.910064697265625e-05,17
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,355,471,2,0.00011897087097167969,27
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,129,896,2,3.0040740966796875e-05,16
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,129,896,2,0.00046706199645996094,1041
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,129,896,2,4.38690185546875e-05,16
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,129,896,2,8.296966552734375e-05,18
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,70,221,2,3.0040740966796875e-05,15
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,70,221,2,0.0008361339569091797,1861
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,70,221,2,3.719329833984375e-05,15
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,70,221,2,9.274482727050781e-05,21
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,864,362,2,3.695487976074219e-05,22
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,864,362,2,0.0005362033843994141,1183
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,864,362,2,4.506111145019531e-05,22
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,864,362,2,0.00013113021850585938,30
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,79,671,2,3.695487976074219e-05,21
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,79,671,2,0.0005540847778320312,1233
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,79,671,2,4.291534423828125e-05,21
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,79,671,2,2.4080276489257812e-05,4
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,241,281,2,4.220008850097656e-05,27
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,241,281,2,0.0009517669677734375,2157
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,241,281,2,5.316734313964844e-05,27
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,241,281,2,6.818771362304688e-05,15
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,263,807,3,5.507469177246094e-05,35
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,263,807,3,6.699562072753906e-05,37
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,263,807,3,5.602836608886719e-05,36
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,263,807,3,0.0005109310150146484,93
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,830,482,2,3.0994415283203125e-05,16
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,830,482,2,0.0008358955383300781,1909
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,830,482,2,3.719329833984375e-05,16
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,830,482,2,0.00011706352233886719,16
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,191,929,2,0.00018310546875,170
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,191,929,2,0.0026378631591796875,5692
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,191,929,2,0.00024890899658203125,170
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,191,929,2,0.0001881122589111328,37
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,283,873,2,4.291534423828125e-05,25
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,283,873,2,0.0008068084716796875,1810
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,283,873,2,5.1021575927734375e-05,25
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,283,873,2,0.00014281272888183594,33
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,690,236,2,5.2928924560546875e-05,25
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,690,236,2,0.0007081031799316406,1592
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,690,236,2,4.935264587402344e-05,25
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,690,236,2,4.410743713378906e-05,9
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,405,2235,3,0.00011181831359863281,76
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,405,2235,3,0.00011968612670898438,91
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,405,2235,3,0.00011682510375976562,77
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,405,2235,3,0.00033926963806152344,79
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,886,3103,3,5.078315734863281e-05,29
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,886,3103,3,5.984306335449219e-05,45
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,886,3103,3,6.508827209472656e-05,30
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,886,3103,4,0.0003581047058105469,70
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1695,2338,3,0.0002789497375488281,240
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1695,2338,3,0.0002880096435546875,242
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1695,2338,3,0.00027179718017578125,241
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1695,2338,3,0.0002930164337158203,67
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1201,487,2,3.4809112548828125e-05,17
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1201,487,2,0.0010428428649902344,2384
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1201,487,2,3.886222839355469e-05,17
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1201,487,2,0.0001380443572998047,32
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2479,3086,4,0.0001881122589111328,160
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2479,3086,3,0.0002288818359375,225
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2479,3086,3,0.0002079010009765625,182
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2479,3086,4,0.00035119056701660156,75
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2610,547,3,0.00014209747314453125,112
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2610,547,3,0.0002181529998779297,283
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2610,547,3,0.0001499652862548828,113
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2610,547,3,0.0018680095672607422,187
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,403,2424,3,8.702278137207031e-05,62
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,403,2424,3,0.0001010894775390625,89
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,403,2424,3,9.012222290039062e-05,63
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,403,2424,3,0.0007927417755126953,102
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,585,2729,2,4.1961669921875e-05,19
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,585,2729,2,0.0019080638885498047,4269
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,585,2729,2,4.673004150390625e-05,19
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,585,2729,2,0.00018787384033203125,33
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,421,2103,3,0.00010991096496582031,81
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,421,2103,3,0.00012803077697753906,124
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,421,2103,3,0.00011181831359863281,82
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,421,2103,3,0.0003299713134765625,73
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,675,158,2,3.528594970703125e-05,17
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,675,158,2,0.0010809898376464844,2399
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,675,158,2,4.291534423828125e-05,17
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,675,158,2,0.00011801719665527344,26
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,389,1513,2,7.915496826171875e-05,61
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,389,1513,2,0.002892017364501953,6238
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,389,1513,2,0.00010633468627929688,61
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,389,1513,2,7.987022399902344e-05,17
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2895,2254,2,3.1948089599609375e-05,16
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2895,2254,2,0.0010077953338623047,2252
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2895,2254,2,4.410743713378906e-05,16
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2895,2254,2,0.0002281665802001953,50
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1961,843,2,2.9087066650390625e-05,14
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1961,843,2,0.0010230541229248047,2282
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1961,843,2,3.600120544433594e-05,14
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1961,843,2,0.00010991096496582031,23
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3242,1414,3,7.081031799316406e-05,48
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3242,1414,3,0.00016307830810546875,255
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3242,1414,3,7.200241088867188e-05,49
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3242,1414,3,0.0003807544708251953,81
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1093,1400,2,3.933906555175781e-05,18
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1093,1400,2,0.002106904983520508,4503
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1093,1400,2,4.1961669921875e-05,18
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1093,1400,2,0.00011181831359863281,24
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2839,1489,3,6.103515625e-05,41
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2839,1489,3,6.890296936035156e-05,43
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2839,1489,3,7.104873657226562e-05,42
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2839,1489,4,0.0006511211395263672,125
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2339,1573,2,4.506111145019531e-05,28
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2339,1573,2,0.0003840923309326172,787
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2339,1573,2,6.29425048828125e-05,28
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2339,1573,2,0.00015211105346679688,31
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1216,1986,2,3.600120544433594e-05,19
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1216,1986,2,0.002853870391845703,6496
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1216,1986,2,4.601478576660156e-05,19
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1216,1986,2,8.702278137207031e-05,18
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2073,1895,3,5.91278076171875e-05,35
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2073,1895,3,6.103515625e-05,36
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2073,1895,3,5.91278076171875e-05,36
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2073,1895,3,0.00033783912658691406,73
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2905,2840,2,5.7697296142578125e-05,36
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2905,2840,2,0.0004909038543701172,1022
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2905,2840,2,6.389617919921875e-05,36
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2905,2840,2,7.724761962890625e-05,16
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1509,3317,2,3.314018249511719e-05,16
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1509,3317,2,0.00257110595703125,5595
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1509,3317,2,4.673004150390625e-05,16
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1509,3317,2,3.933906555175781e-05,7
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,924,2517,3,7.987022399902344e-05,55
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,924,2517,3,8.20159912109375e-05,57
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,924,2517,3,0.00010585784912109375,56
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,924,2517,3,0.0004150867462158203,95
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1803,549,2,3.0040740966796875e-05,14
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1803,549,2,0.001123666763305664,2586
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1803,549,2,3.886222839355469e-05,14
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1803,549,2,0.000102996826171875,23
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3187,1012,2,3.504753112792969e-05,19
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3187,1012,2,0.0012149810791015625,2767
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3187,1012,2,4.220008850097656e-05,19
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3187,1012,2,0.00010395050048828125,23
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3570,527,4,0.00010180473327636719,55
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3570,527,3,0.00011396408081054688,126
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3570,527,3,8.20159912109375e-05,56
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3570,527,3,0.0012662410736083984,208
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1516,3242,4,9.298324584960938e-05,69
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1516,3242,3,0.00018286705017089844,276
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1516,3242,3,0.00010013580322265625,70
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1516,3242,3,0.0002338886260986328,52
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1021,883,2,3.0040740966796875e-05,14
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1021,883,2,0.0021309852600097656,4961
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1021,883,2,3.4809112548828125e-05,14
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1021,883,2,6.29425048828125e-05,13
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1144,2554,2,3.2901763916015625e-05,18
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1144,2554,2,0.002109050750732422,4789
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1144,2554,2,4.8160552978515625e-05,18
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1144,2554,2,0.000244140625,22
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,111,3552,3,0.00014901161193847656,120
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,111,3552,3,0.00017309188842773438,121
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,111,3552,3,0.00015091896057128906,121
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,111,3552,3,0.0003437995910644531,79
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,717,394,2,3.886222839355469e-05,23
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,717,394,2,0.002522706985473633,5209
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,717,394,2,5.1975250244140625e-05,23
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,717,394,2,0.00010800361633300781,23
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1119,621,2,3.6716461181640625e-05,20
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1119,621,2,0.002496004104614258,4904
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1119,621,2,4.6253204345703125e-05,20
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1119,621,2,5.0067901611328125e-05,10
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,392,1350,2,7.700920104980469e-05,57
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,392,1350,2,0.002068042755126953,3983
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,392,1350,2,0.00011897087097167969,57
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,392,1350,2,0.00011491775512695312,25
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,369,3239,3,0.00016999244689941406,126
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,369,3239,3,0.00019097328186035156,219
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,369,3239,3,0.00015997886657714844,127
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,369,3239,3,0.00037097930908203125,76
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1104,2135,3,9.131431579589844e-05,56
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1104,2135,3,0.00016188621520996094,229
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1104,2135,3,8.702278137207031e-05,57
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1104,2135,3,0.0014982223510742188,72
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3351,1009,3,0.0006098747253417969,566
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3351,1009,3,0.0006818771362304688,793
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3351,1009,3,0.0006051063537597656,571
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3351,1009,3,0.0005140304565429688,104
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3386,3263,2,4.291534423828125e-05,24
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3386,3263,2,0.0011110305786132812,2410
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3386,3263,2,5.078315734863281e-05,24
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3386,3263,2,0.00015997886657714844,31
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1933,2235,2,3.2901763916015625e-05,18
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1933,2235,2,0.0022649765014648438,4499
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1933,2235,2,5.2928924560546875e-05,18
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1933,2235,2,7.200241088867188e-05,15
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3171,1085,2,4.100799560546875e-05,23
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3171,1085,2,0.002051115036010742,3845
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3171,1085,2,5.2928924560546875e-05,23
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3171,1085,2,0.00015497207641601562,33
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1754,790,2,3.2901763916015625e-05,17
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1754,790,2,0.0022678375244140625,5014
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1754,790,2,6.103515625e-05,17
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1754,790,2,5.793571472167969e-05,11
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,1290,1925,2,3.0994415283203125e-05,15
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,1290,1925,2,0.001928091049194336,4100
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,1290,1925,2,4.315376281738281e-05,15
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,1290,1925,2,0.00011491775512695312,25
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2413,3059,3,0.00011706352233886719,93
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2413,3059,3,0.0002999305725097656,483
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2413,3059,3,0.00012421607971191406,122
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2413,3059,4,0.0012650489807128906,239
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,132,1098,2,3.1948089599609375e-05,13
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,132,1098,2,0.0012128353118896484,2798
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,132,1098,2,3.3855438232421875e-05,13
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,132,1098,2,0.00010776519775390625,24
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2395,810,3,6.914138793945312e-05,46
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2395,810,3,7.724761962890625e-05,55
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2395,810,3,7.200241088867188e-05,49
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2395,810,3,0.0014798641204833984,119
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,86,1667,2,3.0994415283203125e-05,16
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,86,1667,2,0.0015530586242675781,3534
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,86,1667,2,5.2928924560546875e-05,16
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,86,1667,2,0.00011706352233886719,26
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3549,2947,3,0.0002300739288330078,205
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3549,2947,3,0.00023698806762695312,217
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3549,2947,3,0.0003199577331542969,768
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3549,2947,3,0.0009572505950927734,208
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,2630,3134,2,4.482269287109375e-05,27
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,2630,3134,2,0.00041103363037109375,867
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,2630,3134,2,5.602836608886719e-05,27
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,2630,3134,2,0.00019502639770507812,45
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,3009,3494,4,8.487701416015625e-05,55
162bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3009,3494,3,0.0002491474151611328,399
162bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3009,3494,3,0.00010395050048828125,131
162bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3009,3494,3,0.0002307891845703125,48
162bit,python-BiBFS_VertexBalancedApproximate,3404785993,237,718,2,2.8848648071289062e-05,13
