graph,algo,seed,s,t,dist,time_dist,search_space
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,454,153,18,0.0056531429290771484,1098
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,16,316,11,0.0003781318664550781,255
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,16,316,11,0.00040411949157714844,291
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,16,316,11,0.0003876686096191406,315
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,16,316,11,0.0010151863098144531,187
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,674,559,7,0.0001888275146484375,115
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,674,559,7,0.0002028942108154297,144
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,674,559,7,0.00021719932556152344,139
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,674,559,8,0.0006618499755859375,120
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,499,595,6,8.916854858398438e-05,42
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,499,595,6,0.00011682510375976562,72
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,499,595,6,0.00014066696166992188,74
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,499,595,6,0.00023317337036132812,36
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,571,663,3,2.9087066650390625e-05,12
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,571,663,3,3.814697265625e-05,28
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,571,663,3,3.218650817871094e-05,24
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,571,663,3,7.82012939453125e-05,11
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,45,136,8,0.00027108192443847656,187
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,45,136,8,0.0002570152282714844,188
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,45,136,8,0.0002601146697998047,196
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,45,136,8,0.0011081695556640625,211
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,379,114,12,0.0009210109710693359,654
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,379,114,12,0.0010004043579101562,797
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,379,114,12,0.0009937286376953125,1005
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,379,114,12,0.003582000732421875,694
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,144,464,18,0.0015480518341064453,1123
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,144,464,18,0.001863241195678711,1166
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,144,464,18,0.0016188621520996094,1241
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,144,464,18,0.005836009979248047,1134
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,682,101,15,0.0006961822509765625,450
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,682,101,14,0.0006849765777587891,466
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,682,101,14,0.0007050037384033203,484
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,682,101,14,0.0023260116577148438,436
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,328,349,2,2.5033950805664062e-05,11
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,328,349,2,5.91278076171875e-05,80
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,328,349,2,3.719329833984375e-05,11
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,328,349,2,5.817413330078125e-05,8
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,556,525,6,0.00014400482177734375,76
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,556,525,6,0.0001461505889892578,113
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,556,525,6,0.0001609325408935547,142
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,556,525,6,0.0003249645233154297,53
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,3,633,11,0.000659942626953125,410
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,3,633,11,0.0006482601165771484,439
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,3,633,11,0.0006361007690429688,418
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,3,633,11,0.0017418861389160156,329
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,62,73,4,3.981590270996094e-05,15
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,62,73,4,4.601478576660156e-05,26
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,62,73,4,4.1961669921875e-05,19
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,62,73,5,0.0002269744873046875,30
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,530,331,21,0.0013933181762695312,960
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,530,331,21,0.0014560222625732422,1144
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,530,331,21,0.0014591217041015625,1647
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,530,331,21,0.0049669742584228516,934
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,311,677,21,0.0010700225830078125,689
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,311,677,21,0.001024007797241211,722
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,311,677,21,0.001009225845336914,700
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,311,677,22,0.0039479732513427734,727
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,618,163,8,0.0003380775451660156,231
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,618,163,8,0.0003619194030761719,311
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,618,163,8,0.00035691261291503906,420
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,618,163,8,0.0011489391326904297,211
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,628,498,8,0.00037288665771484375,245
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,628,498,8,0.0004031658172607422,286
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,628,498,8,0.00037598609924316406,325
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,628,498,8,0.0009739398956298828,179
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,74,231,9,0.00018095970153808594,99
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,74,231,9,0.00021004676818847656,155
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,74,231,9,0.00018310546875,111
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,74,231,9,0.0006189346313476562,110
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,506,258,10,0.0006160736083984375,450
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,506,258,10,0.0006690025329589844,555
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,506,258,10,0.0006520748138427734,624
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,506,258,10,0.002694845199584961,523
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,218,602,11,0.0006389617919921875,474
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,218,602,11,0.0007088184356689453,563
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,218,602,11,0.0006940364837646484,911
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,218,602,11,0.0029020309448242188,559
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,331,237,17,0.0009102821350097656,591
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,331,237,17,0.0008881092071533203,672
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,331,237,17,0.0009667873382568359,1207
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,331,237,17,0.0032448768615722656,617
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,566,464,10,0.0006589889526367188,474
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,566,464,10,0.0006680488586425781,483
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,566,464,10,0.0006830692291259766,474
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,566,464,10,0.0021677017211914062,408
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,370,165,16,0.0015799999237060547,1125
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,370,165,16,0.001519918441772461,1203
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,370,165,16,0.0015377998352050781,1437
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,370,165,16,0.006114959716796875,1188
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,271,408,19,0.001276254653930664,882
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,271,408,19,0.0013377666473388672,981
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,271,408,19,0.001293182373046875,997
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,271,408,20,0.005688905715942383,1049
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,58,1,8,0.00021219253540039062,111
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,58,1,8,0.00021004676818847656,130
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,58,1,8,0.00024080276489257812,135
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,58,1,8,0.0006787776947021484,122
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,69,663,10,0.0004532337188720703,294
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,69,663,10,0.00046896934509277344,328
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,69,663,10,0.0005590915679931641,814
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,69,663,10,0.001506805419921875,283
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,368,118,14,0.0013821125030517578,979
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,368,118,14,0.0013818740844726562,1028
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,368,118,14,0.0014171600341796875,1021
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,368,118,14,0.005479335784912109,1049
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,585,249,12,0.0007040500640869141,493
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,585,249,12,0.0007719993591308594,638
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,585,249,12,0.0007061958312988281,561
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,585,249,13,0.0026543140411376953,513
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,540,605,5,8.320808410644531e-05,38
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,540,605,5,0.00010609626770019531,88
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,540,605,5,9.393692016601562e-05,94
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,540,605,6,0.0003490447998046875,61
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,540,450,14,0.0012137889862060547,869
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,540,450,14,0.0012600421905517578,960
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,540,450,14,0.0012691020965576172,941
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,540,450,14,0.004581928253173828,891
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,272,590,23,0.0013508796691894531,904
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,272,590,23,0.001352071762084961,952
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,272,590,23,0.0013439655303955078,917
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,272,590,23,0.004965782165527344,953
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,237,333,17,0.0008399486541748047,586
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,237,333,17,0.0008859634399414062,660
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,237,333,17,0.0009081363677978516,1027
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,237,333,17,0.0034627914428710938,652
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,286,632,17,0.0010919570922851562,743
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,286,632,17,0.0010786056518554688,748
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,286,632,17,0.0010869503021240234,743
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,286,632,17,0.003278017044067383,613
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,202,144,4,5.888938903808594e-05,36
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,202,144,4,8.821487426757812e-05,93
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,202,144,4,6.699562072753906e-05,56
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,202,144,4,0.00016498565673828125,27
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,74,265,12,0.0007028579711914062,462
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,74,265,12,0.0007259845733642578,516
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,74,265,12,0.00072479248046875,534
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,74,265,13,0.003017902374267578,560
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,649,443,21,0.0039789676666259766,1134
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,649,443,20,0.0019698143005371094,1142
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,649,443,20,0.008975028991699219,1158
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,649,443,21,0.013984918594360352,1212
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,400,52,17,0.0019109249114990234,1154
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,400,52,17,0.001991748809814453,1261
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,400,52,17,0.0018999576568603516,1314
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,400,52,17,0.005850791931152344,1062
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,64,499,9,0.00039315223693847656,201
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,64,499,9,0.0008499622344970703,229
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,64,499,9,0.003980875015258789,251
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,64,499,9,0.004277944564819336,203
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,103,484,14,0.0012242794036865234,507
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,103,484,14,0.0009539127349853516,540
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,103,484,14,0.0008609294891357422,527
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,103,484,14,0.002473115921020508,408
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,622,434,21,0.0018529891967773438,1138
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,622,434,21,0.0018467903137207031,1196
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,622,434,21,0.0016319751739501953,1264
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,622,434,21,0.005998849868774414,1172
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,82,409,14,0.0007040500640869141,479
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,82,409,14,0.000720977783203125,524
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,82,409,14,0.0007052421569824219,570
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,82,409,14,0.0027158260345458984,491
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,673,589,14,0.0007328987121582031,471
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,673,589,14,0.0007550716400146484,523
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,673,589,14,0.0006871223449707031,576
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,673,589,14,0.002331256866455078,439
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,284,133,17,0.0008912086486816406,650
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,284,133,17,0.0008990764617919922,704
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,284,133,17,0.0008821487426757812,748
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,284,133,17,0.003818035125732422,710
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,261,518,15,0.0009431838989257812,628
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,261,518,15,0.001010894775390625,767
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,261,518,15,0.0010190010070800781,1188
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,261,518,15,0.0034329891204833984,640
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,119,654,6,0.000186920166015625,111
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,119,654,6,0.00020599365234375,153
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,119,654,6,0.0002028942108154297,192
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,119,654,6,0.0007581710815429688,140
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,99,13,12,0.0006511211395263672,419
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,99,13,12,0.0006799697875976562,438
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,99,13,12,0.0007240772247314453,530
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,99,13,12,0.0021276473999023438,389
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,601,507,11,0.000782012939453125,541
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,601,507,11,0.0008392333984375,594
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,601,507,11,0.0008041858673095703,613
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,601,507,11,0.0028138160705566406,532
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,242,322,17,0.0008368492126464844,586
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,242,322,17,0.0009121894836425781,707
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,242,322,17,0.0008678436279296875,625
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,242,322,17,0.0035238265991210938,681
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,88,612,7,0.00043320655822753906,243
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,88,612,7,0.0004210472106933594,339
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,88,612,7,0.000392913818359375,393
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,88,612,7,0.0011839866638183594,221
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,48,151,7,0.00017523765563964844,110
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,48,151,7,0.00019097328186035156,128
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,48,151,7,0.00017595291137695312,120
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,48,151,7,0.0006778240203857422,128
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,590,247,17,0.0009698867797851562,691
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,590,247,17,0.0010211467742919922,799
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,590,247,17,0.0009682178497314453,887
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,590,247,17,0.00400996208190918,772
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,54,459,12,0.0005121231079101562,353
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,54,459,12,0.0005719661712646484,491
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,54,459,12,0.0005910396575927734,843
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,54,459,12,0.0019428730010986328,369
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,165,192,4,3.600120544433594e-05,16
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,165,192,4,4.291534423828125e-05,26
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,165,192,4,3.790855407714844e-05,20
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,165,192,4,9.870529174804688e-05,16
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,179,551,16,0.0011241436004638672,841
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,179,551,16,0.0011661052703857422,908
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,179,551,16,0.0011429786682128906,901
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,179,551,16,0.004484891891479492,877
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,567,329,17,0.0009779930114746094,653
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,567,329,17,0.0009601116180419922,717
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,567,329,17,0.0009140968322753906,653
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,567,329,17,0.0033888816833496094,613
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,130,635,15,0.0009338855743408203,715
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,130,635,15,0.0009768009185791016,792
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,130,635,15,0.0009982585906982422,968
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,130,635,15,0.0037696361541748047,743
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,193,597,11,0.0007901191711425781,598
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,193,597,11,0.0008740425109863281,727
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,193,597,11,0.0008130073547363281,773
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,193,597,11,0.003016948699951172,591
685_bus,python-BiBFS_VertexBalancedApproximate,3404785993,472,161,15,0.0011949539184570312,855
685_bus,python-BiBFS_ExactExpandSmallerQueue,3404785993,472,161,15,0.0013129711151123047,1084
685_bus,python-BiBFS_ExactCheckDirectEdges,3404785993,472,161,15,0.001276254653930664,1351
685_bus,python-BiBFS_EdgeBalancedApproximate,3404785993,472,161,15,0.005483865737915039,1045
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,2632,14516,92,0.09647703170776367,124209
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,2632,14516,92,0.09238600730895996,125830
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,2632,14516,92,0.09296298027038574,139059
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,2632,14516,92,0.5874428749084473,124176
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,5757,20147,115,0.09833884239196777,131883
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,5757,20147,115,0.09812617301940918,131906
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,5757,20147,115,0.09762024879455566,131959
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,5757,20147,115,0.6197383403778076,131588
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,11009,15184,55,0.035205841064453125,46714
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,11009,15184,55,0.035694122314453125,48274
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,11009,15184,55,0.038484811782836914,72322
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,11009,15184,55,0.2217249870300293,47839
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,7799,3164,54,0.03475785255432129,46876
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,7799,3164,54,0.035394906997680664,48142
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,7799,3164,54,0.03649091720581055,57739
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,7799,3164,54,0.22695207595825195,46484
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,16101,20039,49,0.02543497085571289,34064
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,16101,20039,49,0.026482105255126953,35436
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,16101,20039,49,0.0277559757232666,47842
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,16101,20039,49,0.1577908992767334,34213
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,16947,3555,108,0.09660172462463379,126905
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,16947,3555,108,0.09535789489746094,129116
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,16947,3555,108,0.11037611961364746,159925
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,16947,3555,109,0.6571929454803467,128886
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,2616,15741,101,0.10748791694641113,121306
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,2616,15741,101,0.09689712524414062,123364
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,2616,15741,101,0.11595702171325684,177808
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,2616,15741,101,0.6156888008117676,122854
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,3803,17721,112,0.1041109561920166,141905
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,3803,17721,112,0.10643911361694336,143978
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,3803,17721,112,0.12300992012023926,181120
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,3803,17721,112,0.6622059345245361,142832
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,2733,13654,89,0.07126307487487793,87070
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,2733,13654,89,0.06949710845947266,89678
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,2733,13654,89,0.07439470291137695,137926
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,2733,13654,89,0.4313621520996094,89692
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,4383,1029,45,0.01638627052307129,21846
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,4383,1029,45,0.016962051391601562,23060
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,4383,1029,45,0.018913984298706055,37248
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,4383,1029,45,0.10923910140991211,23221
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,2526,9824,58,0.03728604316711426,48150
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,2526,9824,58,0.04753994941711426,49292
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,2526,9824,58,0.03830599784851074,65525
ABACUS_shell_hd,python-BiBFS_EdgeBalancedApproximate,3404785993,2526,9824,58,0.2241520881652832,47906
ABACUS_shell_hd,python-BiBFS_VertexBalancedApproximate,3404785993,18802,14639,40,0.015254020690917969,19972
ABACUS_shell_hd,python-BiBFS_ExactExpandSmallerQueue,3404785993,18802,14639,40,0.015605926513671875,20826
ABACUS_shell_hd,python-BiBFS_ExactCheckDirectEdges,3404785993,18802,14639,40,0.01596999168395996,24154
